timeframe,cluster2017,NumOccupiedHsgUnits,NumOccupiedHsgUnits_m,cluster2017_nf,start_date,end_date,PctSameHouse5YearsAgo,PctVacantHsgUnitsForRent,PctOwnerOccupiedHsgUnits,PctVacantHUForRent_m,PctOwnerOccupiedHU_m,mprice_sf,sales_sf,MedianMrtgInc1_4m_adj,NumMrtgOrigHomePurchPerUnit,PctSubprimeConvOrigHomePur,forecl_ssl_1Kpcl_sf_condo,forecl_ssl_sf_condo,trustee_ssl_1Kpcl_sf_condo,trustee_ssl_sf_condo,PctAnnChgRMPriceSf_1yr,PctAnnChgRMPriceSf_5yr,PctAnnChgRMPriceSf_10yr,indc
1998,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-98,31-Dec-98,X,X,X,X,X,114025,32,63304,32,0.2,29,10,5.7,2,.,.,.,1
1999,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-99,31-Dec-99,X,X,X,X,X,124550,23,51919,54,0,14,5,5.7,2,.,.,.,1
2000,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-00,31-Dec-00,X,X,X,X,X,107450,10,53491,20,0.2,23,8,2.9,1,.,.,.,1
2001,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-01,31-Dec-01,X,X,X,X,X,152800,12,56395,22,0.2,17,6,2.9,1,.,.,.,1
2002,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-02,31-Dec-02,X,X,X,X,X,95000,8,77145,20,0.1,33,13,10,4,.,.,.,1
2003,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-03,31-Dec-03,X,X,X,X,X,107000,5,90315,32,0.2,20,8,0,0,.,.,.,1
2004,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-04,31-Dec-04,X,X,X,X,X,185000,8,66208,89,0.1,18,7,2.6,1,.,.,.,1
2005,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-05,31-Dec-05,X,X,X,X,X,245000,6,66208,89,0.1,41,16,5.1,2,.,.,.,1
2006,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-06,31-Dec-06,X,X,X,X,X,362000,9,66208,89,0.1,27,15,5.4,3,.,.,.,1
2007,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-07,31-Dec-07,X,X,X,X,X,317500,8,66208,89,0.1,14,8,5.4,3,.,.,.,1
2008,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-08,31-Dec-08,X,X,X,X,X,282000,3,66208,89,0.1,44,27,4.9,3,.,.,.,1
2009,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-09,31-Dec-09,X,X,X,X,X,257000,3,66208,89,0.1,47,29,13,8,.,.,.,1
2010,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-10,31-Dec-10,X,X,X,X,X,255000,3,66208,89,0.1,47,29,13,8,.,.,.,1
2011,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-11,31-Dec-11,X,X,X,X,X,249900,1,66208,89,0.1,0,0,4.9,3,.,.,.,1
2012,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-12,31-Dec-12,X,X,X,X,X,175000,1,66208,89,0.1,1.6,1,1.6,1,.,.,.,1
2013,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-13,31-Dec-13,X,X,X,X,X,207250,6,66208,89,0.1,1.6,1,1.6,1,.,.,.,1
2014,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-14,31-Dec-14,X,X,X,X,X,231000,5,66208,89,0.1,1.6,1,1.6,1,.,.,.,1
2015,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-15,31-Dec-15,X,X,X,X,X,265000,7,66208,89,0.1,1.6,1,1.6,1,.,.,.,1
2016,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",X,.,Cluster 36,1-Jan-16,31-Dec-16,X,X,X,X,X,306092,4,66208,89,0.1,1.6,1,1.6,1,.,.,.,1
1995,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-95,31-Dec-95,X,X,X,X,X,68250,17,40088,16,0.4,12,7,0,0,.,.,.,1
1996,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-96,31-Dec-96,X,X,X,X,X,44000,6,26368,21,0.9,8.6,5,0,0,.,.,.,1
1997,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-97,31-Dec-97,X,X,X,X,X,62961,22,37556,6.6,0,19,11,6.9,4,.,.,.,1
1998,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-98,31-Dec-98,X,X,X,X,X,56000,11,29763,12,0.2,14,8,1.7,1,.,.,.,1
1999,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-99,31-Dec-99,X,X,X,X,X,54000,14,59371,34,0.1,33,19,6.9,4,.,.,.,1
2000,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-00,31-Dec-00,X,X,X,X,X,62110,13,48867,59,0,28,16,5.2,3,.,.,.,1
2001,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-01,31-Dec-01,X,X,X,X,X,101200,32,51556,105,0.1,19,11,1.7,1,.,.,.,1
2002,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-02,31-Dec-02,X,X,X,X,X,113000,37,53686,85,0,40,24,3.3,2,.,.,.,1
2003,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-03,31-Dec-03,X,X,X,X,X,135910,33,62107,67,0.1,26,18,5.8,4,.,.,.,1
2004,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-04,31-Dec-04,X,X,X,X,X,136000,29,79129,73,0.1,35,28,3.8,3,.,.,.,1
2005,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-05,31-Dec-05,X,X,X,X,X,162000,20,79129,73,0.1,13,11,1.2,1,.,.,.,1
2006,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-06,31-Dec-06,X,X,X,X,X,219000,33,79129,73,0.1,11,10,1.1,1,.,.,.,1
2007,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-07,31-Dec-07,X,X,X,X,X,275000,9,79129,73,0.1,17,17,4,4,.,.,.,1
2008,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-08,31-Dec-08,X,X,X,X,X,293500,22,79129,73,0.1,29,29,4,4,.,.,.,1
2009,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-09,31-Dec-09,X,X,X,X,X,219500,10,79129,73,0.1,48,48,20,20,.,.,.,1
2010,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-10,31-Dec-10,X,X,X,X,X,200000,15,79129,73,0.1,23,24,11,12,.,.,.,1
2011,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-11,31-Dec-11,X,X,X,X,X,283400,14,79129,73,0.1,0.9,1,2.8,3,.,.,.,1
2012,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-12,31-Dec-12,X,X,X,X,X,298900,22,79129,73,0.1,1.9,2,1.9,2,.,.,.,1
2013,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-13,31-Dec-13,X,X,X,X,X,223000,15,79129,73,0.1,0.9,1,0.9,1,.,.,.,1
2014,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-14,31-Dec-14,X,X,X,X,X,275000,5,79129,73,0.1,0.9,1,0.9,1,.,.,.,1
2015,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-15,31-Dec-15,X,X,X,X,X,255000,10,79129,73,0.1,0.9,1,0.9,1,.,.,.,1
2016,"Sheridan, Barry Farm, Buena Vista",X,.,Cluster 37,1-Jan-16,31-Dec-16,X,X,X,X,X,350000,26,79129,73,0.1,0.9,1,0.9,1,.,.,.,1
1995,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-95,31-Dec-95,X,X,X,X,X,82475,20,28871,8.4,0,7.1,5,2.8,2,.,.,.,1
1996,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-96,31-Dec-96,X,X,X,X,X,80000,19,45562,9.2,0.1,7.1,5,1.4,1,.,.,.,1
1997,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-97,31-Dec-97,X,X,X,X,X,74900,15,54222,41,0.3,16,11,4.2,3,.,.,.,1
1998,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-98,31-Dec-98,X,X,X,X,X,67602,12,45622,46,0.2,17,12,8.5,6,.,.,.,1
1999,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-99,31-Dec-99,X,X,X,X,X,71780,26,52073,44,0.1,24,17,9.9,7,.,.,.,1
2000,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-00,31-Dec-00,X,X,X,X,X,121050,40,44227,43,0.1,24,17,9.9,7,.,.,.,1
2001,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-01,31-Dec-01,X,X,X,X,X,110000,25,57742,16,0.1,25,18,8.5,6,.,.,.,1
2002,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-02,31-Dec-02,X,X,X,X,X,134679,55,58599,39,0.1,39,30,7.9,6,.,.,.,1
2003,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-03,31-Dec-03,X,X,X,X,X,143500,22,67111,88,0.2,25,19,0,0,.,.,.,1
2004,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-04,31-Dec-04,X,X,X,X,X,145845,34,76492,83,0.2,28,22,3.9,3,.,.,.,1
2005,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-05,31-Dec-05,X,X,X,X,X,205000,48,76492,83,0.2,12,9,2.6,2,.,.,.,1
2006,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-06,31-Dec-06,X,X,X,X,X,267095,90,76492,83,0.2,11,14,0.8,1,.,.,.,1
2007,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-07,31-Dec-07,X,X,X,X,X,302140,64,76492,83,0.2,24,32,1.5,2,.,.,.,1
2008,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-08,31-Dec-08,X,X,X,X,X,321050,79,76492,83,0.2,25,33,6,8,.,.,.,1
2009,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-09,31-Dec-09,X,X,X,X,X,280000,15,76492,83,0.2,37,50,9.7,13,.,.,.,1
2010,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-10,31-Dec-10,X,X,X,X,X,297907,18,76492,83,0.2,32,43,6.7,9,.,.,.,1
2011,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-11,31-Dec-11,X,X,X,X,X,268775,17,76492,83,0.2,0,0,6,8,.,.,.,1
2012,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-12,31-Dec-12,X,X,X,X,X,248450,16,76492,83,0.2,0,0,0,0,.,.,.,1
2013,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-13,31-Dec-13,X,X,X,X,X,256000,25,76492,83,0.2,0.7,1,0.7,1,.,.,.,1
2014,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-14,31-Dec-14,X,X,X,X,X,263000,34,76492,83,0.2,0.7,1,0.7,1,.,.,.,1
2015,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-15,31-Dec-15,X,X,X,X,X,259750,20,76492,83,0.2,0.7,1,0.7,1,.,.,.,1
2016,"Douglas, Shipley Terrace",X,.,Cluster 38,1-Jan-16,31-Dec-16,X,X,X,X,X,341000,54,76492,83,0.2,0.7,1,0.7,1,.,.,.,1
1995,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-95,31-Dec-95,X,X,X,X,X,84379,47,47932,12,0.1,19,64,3,10,.,.,.,1
1996,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-96,31-Dec-96,X,X,X,X,X,84000,79,35550,14,0.2,18,62,3.3,11,.,.,.,1
1997,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-97,31-Dec-97,X,X,X,X,X,78315,70,42329,21,0.2,22,74,6,20,.,.,.,1
1998,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-98,31-Dec-98,X,X,X,X,X,78000,127,38508,23,0.3,30,99,9.5,32,.,.,.,1
1999,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-99,31-Dec-99,X,X,X,X,X,94647,116,58644,31,0.1,27,89,7.5,25,.,.,.,1
2000,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-00,31-Dec-00,X,X,X,X,X,99975,120,60820,37,0.1,30,99,9.2,31,.,.,.,1
2001,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-01,31-Dec-01,X,X,X,X,X,110500,93,60898,34,0,25,85,9.8,33,.,.,.,1
2002,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-02,31-Dec-02,X,X,X,X,X,125550,88,64022,46,0.1,27,92,7.4,25,.,.,.,1
2003,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-03,31-Dec-03,X,X,X,X,X,135000,95,71203,60,0.2,23,77,1.8,6,.,.,.,1
2004,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-04,31-Dec-04,X,X,X,X,X,156250,146,71146,104,0.2,19,66,2,7,.,.,.,1
2005,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-05,31-Dec-05,X,X,X,X,X,200000,125,71146,104,0.2,16,56,2.3,8,.,.,.,1
2006,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-06,31-Dec-06,X,X,X,X,X,263105,146,71146,104,0.2,16,61,1.8,7,.,.,.,1
2007,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-07,31-Dec-07,X,X,X,X,X,285000,89,71146,104,0.2,19,77,3.5,14,.,.,.,1
2008,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-08,31-Dec-08,X,X,X,X,X,258000,47,71146,104,0.2,36,150,8.2,34,.,.,.,1
2009,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-09,31-Dec-09,X,X,X,X,X,215000,33,71146,104,0.2,52,217,15,64,.,.,.,1
2010,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-10,31-Dec-10,X,X,X,X,X,206450,44,71146,104,0.2,45,187,18,74,.,.,.,1
2011,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-11,31-Dec-11,X,X,X,X,X,199517,43,71146,104,0.2,0.5,2,3.4,14,.,.,.,1
2012,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-12,31-Dec-12,X,X,X,X,X,187000,28,71146,104,0.2,0.5,2,1.4,6,.,.,.,1
2013,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-13,31-Dec-13,X,X,X,X,X,190000,44,71146,104,0.2,0.2,1,0,0,.,.,.,1
2014,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-14,31-Dec-14,X,X,X,X,X,250000,43,71146,104,0.2,0.2,1,0,0,.,.,.,1
2015,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-15,31-Dec-15,X,X,X,X,X,279999,79,71146,104,0.2,0.2,1,0,0,.,.,.,1
2016,"Congress Heights, Bellevue, Washington Highlands",X,.,Cluster 39,1-Jan-16,31-Dec-16,X,X,X,X,X,290000,61,71146,104,0.2,0.2,1,0,0,.,.,.,1
1995,Walter Reed,X,.,Cluster 40,1-Jan-95,31-Dec-95,X,X,X,X,X,.,0,155608,667,0.5,0,0,0,0,.,.,.,1
1996,Walter Reed,X,.,Cluster 40,1-Jan-96,31-Dec-96,X,X,X,X,X,.,0,73969,333,0,0,0,0,0,.,.,.,1
1997,Walter Reed,X,.,Cluster 40,1-Jan-97,31-Dec-97,X,X,X,X,X,.,0,113079,1333,0,0,0,0,0,.,.,.,1
1998,Walter Reed,X,.,Cluster 40,1-Jan-98,31-Dec-98,X,X,X,X,X,.,0,0,0,.,0,0,0,0,.,.,.,1
1999,Walter Reed,X,.,Cluster 40,1-Jan-99,31-Dec-99,X,X,X,X,X,.,0,0,333,0,0,0,0,0,.,.,.,1
2000,Walter Reed,X,.,Cluster 40,1-Jan-00,31-Dec-00,X,X,X,X,X,.,0,73004,1000,0.7,0,0,0,0,.,.,.,1
2001,Walter Reed,X,.,Cluster 40,1-Jan-01,31-Dec-01,X,X,X,X,X,.,0,146266,667,0,0,0,0,0,.,.,.,1
2002,Walter Reed,X,.,Cluster 40,1-Jan-02,31-Dec-02,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2003,Walter Reed,X,.,Cluster 40,1-Jan-03,31-Dec-03,X,X,X,X,X,.,0,134495,667,0,0,0,0,0,.,.,.,1
2004,Walter Reed,X,.,Cluster 40,1-Jan-04,31-Dec-04,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2005,Walter Reed,X,.,Cluster 40,1-Jan-05,31-Dec-05,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2006,Walter Reed,X,.,Cluster 40,1-Jan-06,31-Dec-06,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2007,Walter Reed,X,.,Cluster 40,1-Jan-07,31-Dec-07,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2008,Walter Reed,X,.,Cluster 40,1-Jan-08,31-Dec-08,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2009,Walter Reed,X,.,Cluster 40,1-Jan-09,31-Dec-09,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2010,Walter Reed,X,.,Cluster 40,1-Jan-10,31-Dec-10,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2011,Walter Reed,X,.,Cluster 40,1-Jan-11,31-Dec-11,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2012,Walter Reed,X,.,Cluster 40,1-Jan-12,31-Dec-12,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2013,Walter Reed,X,.,Cluster 40,1-Jan-13,31-Dec-13,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2014,Walter Reed,X,.,Cluster 40,1-Jan-14,31-Dec-14,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2015,Walter Reed,X,.,Cluster 40,1-Jan-15,31-Dec-15,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
2016,Walter Reed,X,.,Cluster 40,1-Jan-16,31-Dec-16,X,X,X,X,X,.,0,.,0,.,0,0,0,0,.,.,.,1
1995,Rock Creek Park,X,.,Cluster 41,1-Jan-95,31-Dec-95,X,X,X,X,X,240000,10,139555,48,0,9,2,4.5,1,.,.,.,1
1996,Rock Creek Park,X,.,Cluster 41,1-Jan-96,31-Dec-96,X,X,X,X,X,255000,9,113810,58,0.1,14,3,0,0,.,.,.,1
1997,Rock Creek Park,X,.,Cluster 41,1-Jan-97,31-Dec-97,X,X,X,X,X,225000,9,156299,47,0,18,4,4.5,1,.,.,.,1
1998,Rock Creek Park,X,.,Cluster 41,1-Jan-98,31-Dec-98,X,X,X,X,X,259000,5,147018,50,0.1,14,3,9,2,.,.,.,1
1999,Rock Creek Park,X,.,Cluster 41,1-Jan-99,31-Dec-99,X,X,X,X,X,272950,8,154578,56,0,9,2,0,0,.,.,.,1
2000,Rock Creek Park,X,.,Cluster 41,1-Jan-00,31-Dec-00,X,X,X,X,X,399000,7,142416,63,0,14,3,0,0,.,.,.,1
2001,Rock Creek Park,X,.,Cluster 41,1-Jan-01,31-Dec-01,X,X,X,X,X,410000,13,156656,57,0,14,3,4.5,1,.,.,.,1
2002,Rock Creek Park,X,.,Cluster 41,1-Jan-02,31-Dec-02,X,X,X,X,X,430000,11,165629,50,0.1,14,3,0,0,.,.,.,1
2003,Rock Creek Park,X,.,Cluster 41,1-Jan-03,31-Dec-03,X,X,X,X,X,527500,14,208839,49,0.1,9,2,0,0,.,.,.,1
2004,Rock Creek Park,X,.,Cluster 41,1-Jan-04,31-Dec-04,X,X,X,X,X,775000,11,189401,41,0,0,0,0,0,.,.,.,1
2005,Rock Creek Park,X,.,Cluster 41,1-Jan-05,31-Dec-05,X,X,X,X,X,915000,6,189401,41,0,9,2,0,0,.,.,.,1
2006,Rock Creek Park,X,.,Cluster 41,1-Jan-06,31-Dec-06,X,X,X,X,X,1100000,7,189401,41,0,18,4,0,0,.,.,.,1
2007,Rock Creek Park,X,.,Cluster 41,1-Jan-07,31-Dec-07,X,X,X,X,X,909250,8,189401,41,0,14,3,0,0,.,.,.,1
2008,Rock Creek Park,X,.,Cluster 41,1-Jan-08,31-Dec-08,X,X,X,X,X,757500,6,189401,41,0,18,4,0,0,.,.,.,1
2009,Rock Creek Park,X,.,Cluster 41,1-Jan-09,31-Dec-09,X,X,X,X,X,735000,7,189401,41,0,23,5,4.5,1,.,.,.,1
2010,Rock Creek Park,X,.,Cluster 41,1-Jan-10,31-Dec-10,X,X,X,X,X,915000,6,189401,41,0,18,4,0,0,.,.,.,1
2011,Rock Creek Park,X,.,Cluster 41,1-Jan-11,31-Dec-11,X,X,X,X,X,805000,5,189401,41,0,0,0,0,0,.,.,.,1
2012,Rock Creek Park,X,.,Cluster 41,1-Jan-12,31-Dec-12,X,X,X,X,X,735000,7,189401,41,0,0,0,0,0,.,.,.,1
2013,Rock Creek Park,X,.,Cluster 41,1-Jan-13,31-Dec-13,X,X,X,X,X,860000,7,189401,41,0,0,0,0,0,.,.,.,1
2014,Rock Creek Park,X,.,Cluster 41,1-Jan-14,31-Dec-14,X,X,X,X,X,794500,12,189401,41,0,0,0,0,0,.,.,.,1
2015,Rock Creek Park,X,.,Cluster 41,1-Jan-15,31-Dec-15,X,X,X,X,X,1108000,4,189401,41,0,0,0,0,0,.,.,.,1
2016,Rock Creek Park,X,.,Cluster 41,1-Jan-16,31-Dec-16,X,X,X,X,X,1595000,5,189401,41,0,0,0,0,0,.,.,.,1
1995,Saint Elizabeths,X,.,Cluster 43,1-Jan-95,31-Dec-95,X,X,X,X,X,.,0,0,0,.,50,1,0,0,.,.,.,1
1996,Saint Elizabeths,X,.,Cluster 43,1-Jan-96,31-Dec-96,X,X,X,X,X,55000,1,39703,20,.,50,1,50,1,.,.,.,1
1997,Saint Elizabeths,X,.,Cluster 43,1-Jan-97,31-Dec-97,X,X,X,X,X,.,0,13393,8.3,.,0,0,0,0,.,.,.,1
1998,Saint Elizabeths,X,.,Cluster 43,1-Jan-98,31-Dec-98,X,X,X,X,X,55000,1,9424,1.7,1,0,0,0,0,.,.,.,1
1999,Saint Elizabeths,X,.,Cluster 43,1-Jan-99,31-Dec-99,X,X,X,X,X,.,0,15653,8.3,0.2,50,1,0,0,.,.,.,1
2000,Saint Elizabeths,X,.,Cluster 43,1-Jan-00,31-Dec-00,X,X,X,X,X,.,0,11651,18,0,50,1,0,0,.,.,.,1
2001,Saint Elizabeths,X,.,Cluster 43,1-Jan-01,31-Dec-01,X,X,X,X,X,38500,1,15434,6.7,0,0,0,0,0,.,.,.,1
2002,Saint Elizabeths,X,.,Cluster 43,1-Jan-02,31-Dec-02,X,X,X,X,X,.,0,54709,27,0,0,0,0,0,.,.,.,1
2003,Saint Elizabeths,X,.,Cluster 43,1-Jan-03,31-Dec-03,X,X,X,X,X,.,0,58980,100,0.3,50,1,0,0,.,.,.,1
2004,Saint Elizabeths,X,.,Cluster 43,1-Jan-04,31-Dec-04,X,X,X,X,X,106526,1,76894,112,0.1,50,1,0,0,.,.,.,1
2005,Saint Elizabeths,X,.,Cluster 43,1-Jan-05,31-Dec-05,X,X,X,X,X,183500,2,76894,112,0.1,50,1,0,0,.,.,.,1
2006,Saint Elizabeths,X,.,Cluster 43,1-Jan-06,31-Dec-06,X,X,X,X,X,.,0,76894,112,0.1,19,1,0,0,.,.,.,1
2007,Saint Elizabeths,X,.,Cluster 43,1-Jan-07,31-Dec-07,X,X,X,X,X,.,0,76894,112,0.1,0,0,0,0,.,.,.,1
2008,Saint Elizabeths,X,.,Cluster 43,1-Jan-08,31-Dec-08,X,X,X,X,X,.,0,76894,112,0.1,0,0,0,0,.,.,.,1
2009,Saint Elizabeths,X,.,Cluster 43,1-Jan-09,31-Dec-09,X,X,X,X,X,316000,6,76894,112,0.1,19,1,0,0,.,.,.,1
2010,Saint Elizabeths,X,.,Cluster 43,1-Jan-10,31-Dec-10,X,X,X,X,X,299900,14,76894,112,0.1,0,0,0,0,.,.,.,1
2011,Saint Elizabeths,X,.,Cluster 43,1-Jan-11,31-Dec-11,X,X,X,X,X,299900,5,76894,112,0.1,0,0,0,0,.,.,.,1
2012,Saint Elizabeths,X,.,Cluster 43,1-Jan-12,31-Dec-12,X,X,X,X,X,299000,1,76894,112,0.1,0,0,0,0,.,.,.,1
2013,Saint Elizabeths,X,.,Cluster 43,1-Jan-13,31-Dec-13,X,X,X,X,X,213721,2,76894,112,0.1,0,0,0,0,.,.,.,1
2014,Saint Elizabeths,X,.,Cluster 43,1-Jan-14,31-Dec-14,X,X,X,X,X,207500,1,76894,112,0.1,0,0,0,0,.,.,.,1
2015,Saint Elizabeths,X,.,Cluster 43,1-Jan-15,31-Dec-15,X,X,X,X,X,.,0,76894,112,0.1,0,0,0,0,.,.,.,1
2016,Saint Elizabeths,X,.,Cluster 43,1-Jan-16,31-Dec-16,X,X,X,X,X,279900,3,76894,112,0.1,0,0,0,0,.,.,.,1
1995,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-95,31-Dec-95,X,X,X,X,X,.,0,5495,2.4,0.2,20,1,0,0,.,.,.,1
1996,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-96,31-Dec-96,X,X,X,X,X,.,0,127663,4.8,0.1,0,0,0,0,.,.,.,1
1997,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-97,31-Dec-97,X,X,X,X,X,.,0,60340,7.2,0.1,0,0,0,0,.,.,.,1
1998,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-98,31-Dec-98,X,X,X,X,X,57835,1,57536,9.1,0.1,20,1,20,1,.,.,.,1
1999,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-99,31-Dec-99,X,X,X,X,X,42750,2,62552,6.5,0,20,1,20,1,.,.,.,1
2000,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-00,31-Dec-00,X,X,X,X,X,69750,2,69489,5.3,0.1,61,3,0,0,.,.,.,1
2001,Joint Base Anacostia-Bolling,X,.,Cluster 44,1-Jan-01,31-Dec-01,X,X,X,X,X,120000,1,7651,3.3,0.1,0,0,0,0,.,.,.,1
